,VideoID,Comment
12623,bfThiqDd9FA,I f**k all these 'i love' comments
12624,bfThiqDd9FA,I love how everyone loves something about this video 😂
12625,bfThiqDd9FA,Why here all the comments starting from 'I love'???????
12626,bfThiqDd9FA,Hey that was cool... I must have been out of it... Missed that one... Cool though..👍👻
12627,bfThiqDd9FA,How can you see moon in the morning?
12628,bfThiqDd9FA,That mushroom cloud is literally the size of a country and the rocket is like the size of an entire city
12629,bfThiqDd9FA,I love ya'll.
12630,bfThiqDd9FA,Finally I got Radahn…
12631,bfThiqDd9FA,"I love how this moon is almost full, but the day the rocket actually struck the moon, it was a waning crescent. Time travel I'll bet is the reason."
12632,bfThiqDd9FA,I like how the moment of impact is like 10fps👍
12633,bfThiqDd9FA,"ahhh, the  ""you always see a laggy hundred thousand kilometres big and with lightning speed expanding steam cloud in non existant airspace if a rocket part that is of course bright as the sun hits the moon, just 300 thousand kilometres away, showing the impact directly parallel to our point of view.""


 it happens all day."
12634,bfThiqDd9FA,I love how the impact didn't make the moon fall out of the sky and crush us all
12635,bfThiqDd9FA,Это кузнечик прыгнул в муку.
12636,bfThiqDd9FA,Más montado q carrito de feria un domingo🤥🤥🤥🤥
12637,bfThiqDd9FA,I love love
12638,bfThiqDd9FA,buahahahaha
12639,bfThiqDd9FA,❤❤❤❤
12640,bfThiqDd9FA,😂😂
12641,bfThiqDd9FA,Excellent but prank.
12642,bfThiqDd9FA,"La luna non si trova nella nostra atmosfera, ergo la polvere sollevata non la vedremmo così se si potesse davvero vedere. Inoltre per essere così visibile sapete a quanti metri si deve essere sollevata dal suolo lunare?"
12643,bfThiqDd9FA,"Wow, I’m blown away in so many ways:

First, I didn’t know we could make such huge rockets! Given the diameter of the moon is 2,159 miles, that means that rocket part is approximately 45 miles big - imagine how big the whole rocket must have been - at least a couple of hundred miles big!

Second, it took about 3.9 seconds for that rocket part to travel the diameter of the moon (2,159 miles). From the equation Speed = Distance/Time, that 45 mile wide rocket part was traveling at approximately 1,977,710 miles per hour. Guys - this means we have the technology to get to Mars in less time than it takes to fly to Paris from New York!! Why are they hiding this from us?!

Third, this is definitive proof that we’ve been lied to about the moon not having an atmosphere - just look at that mushroom cloud! Not only that, but given how high the cloud went it’s proof that the moon’s atmosphere is about 8 times thicker than the Earth’s!

What else have they been lying to us about - maybe the earth IS flat after all?!"
12644,bfThiqDd9FA,😂
12645,bfThiqDd9FA,"After all that math, this better be sarcasm"
12646,bfThiqDd9FA,❤
12647,bfThiqDd9FA,​@@dolfandynasty2838 it obviously is
12648,bfThiqDd9FA,Земля это плоский шар!😂
12649,bfThiqDd9FA,"Hey!  That idiot, I mean that guy on Ancient Aliens says that this is actually proof of aliens and how could I not believe that?"
12650,bfThiqDd9FA,😅😂 I don’t understand any of the math but I did understand the sarcasm 😂 👍
12651,bfThiqDd9FA,Really?!  People on here are saying they don’t understand the math?!  🤯
12652,bfThiqDd9FA,"Молодец,расшифровал нам 👍"
12653,bfThiqDd9FA,Flat earth theory is also flawed. It's a pysop with a pysop...
12654,bfThiqDd9FA,Lmao
12655,bfThiqDd9FA,Aaaahahahaha
12656,bfThiqDd9FA,"Not to mention how quickly the mushroom cloud rose so high. About 600 miles in five seconds? 😂 Still, fun to watch. 👍🏼"
12657,bfThiqDd9FA,Don't forget the Moon is in the process of rusting.
12658,bfThiqDd9FA,"Yeah, the Earth is flat and you've been had as a complete sucker"
12659,bfThiqDd9FA,The guy posting this doesnt give a crap. He just enjoys the money youtube pays him for his millions of views
12660,bfThiqDd9FA,I’ve never really thought about it like that before you mite be right!
12661,bfThiqDd9FA,most definitely the earth is flat and most definitely we did NOT land on the moon. the moon is a light not a rock.
12662,bfThiqDd9FA,"@@ChristinaSiddorn-z8w i agree the flat earth SOCIETY is PSYOP for it was started in order to mock, criticize and shame those who were legit speaking out the truth about the biblical cosmology of the earth. But remember the people who suddenly turned from the heliocentric model went to the same schools and were taught the same things as everyone else - that the earth is a globe flying thro space around the sun. The flat earth was a new conversation that really didnt begin until 2015. 
Why was that? 
Its because we are nearing the end of this era of time and the bible says that all mysteries and deceptions will be revealed.

Just look at how much we know now that we did not know even 8 years ago. this is the reason why. God is unveiling all the hidden things that are mysteries of the earth as well as the things hidden by the lies of the elite establishment.
Now we know the world is run by a secret kabal of satan worshipping elites
Now we know why all those children on milk cartons have been missing for 50 years!!!! and where they Wentworth.
Now we know why places like DisneyWorld exist. 
Now we know that Hollywood is a group of perverted, INVERTED psycho satan worshippers.
Now we know that the majority of Hollywood actors are the opposite sex as they present.  

now we know the symbols that Hollywood flashes across all tv shows are an occult hidden language, what they mean and that they are part of the hidden secret satan worship.  We did not know anything about these things even in 2014.
Now we know that all the Apollo missions were a lie and no one has been to the moon. 
now we know the sun is not 93 million miles away.
Now we know that everything we have been taught in school is a lie. The earth is flat. the sun and moon are the same size and run on the same track inside the dome of earth. 
now we know there are other lands beyond what we have been told
Now we know why Antarctica has been protected by a world wide treaty to keep people OUT OF THE TRUTH
Now we know that the elites have been dumbing us down and poisoning with toxic chemicals in our food, air and water.

these are just a few of the things we know now because God has removed the veil off mysteries and deception."
12663,bfThiqDd9FA,xD
12664,bfThiqDd9FA,Алеманчики рипайте в памперсите
12665,bfThiqDd9FA,Oppenheimer on the moon-
12666,bfThiqDd9FA,That was Willy Coyote
12667,bfThiqDd9FA,"Well, I love nothing."
12668,bfThiqDd9FA,Oh man the moon just farted!!!!
12669,bfThiqDd9FA,"Attardé, YouTube est interdit au moins de 13 ans. Tu n’as rien à faire ici."
12670,bfThiqDd9FA,"@@sympiamao1498 hahaha le ptit fru a maman a prit son téléphone sans sa permission??? Et tu viens insulté les gens sur YT, petit vilain, va faire ton ptit roupillon de l'après-midi et laisse les adultes en paix, tu vas croire a ces ptits vidéos la sinon."
12671,bfThiqDd9FA,"@@malibuss66 Où as-tu vu que je t'ai insulté ? J'ai touché un point sensible ? :) J'ai 44 ans. Tu es forcément un enfant pour dire ""fart"" ""péter"", le genre de commentaire d'enfant dont on disait au début de YouTube."
12672,bfThiqDd9FA,Lotta love in the comment section
12673,bfThiqDd9FA,"Işık,görüntü,ses hızı mükemmel 😅😅😅"
12674,bfThiqDd9FA,will smith arrived to moon
12675,bfThiqDd9FA,I love LOVE
12676,bfThiqDd9FA,i love calling BS
12677,bfThiqDd9FA,Artificial every thing in dubai nothing natural
12678,bfThiqDd9FA,I love how my anus feels when I fart
12679,bfThiqDd9FA,I hate how people love...
12680,bfThiqDd9FA,I wonder what Joe Rogan would think of this
12681,bfThiqDd9FA,Lots of love in the comments idk why
12682,bfThiqDd9FA,I love how this event brings out the love of humans for all things space
12683,bfThiqDd9FA,You’ve seen to many movies 😂 for u to think that’s how it works
12684,bfThiqDd9FA,I love how this video gets 50k likes because that makes me feel smart
12685,bfThiqDd9FA,"That was a missile rocket, a nuke.
That hit the moon on purpose, aint that right, national security and  military."
12686,bfThiqDd9FA,i love how every comment starts with the phrase......i love how 😊
12687,bfThiqDd9FA,Пиздеж
12688,bfThiqDd9FA,I amore how big pizza pie in the sky😍🥰
12689,bfThiqDd9FA,Луна чета решила  поближе рассмотреть этого человека который решил заснять что-то 😅
12690,bfThiqDd9FA,Saitama vs Boros
12691,bfThiqDd9FA,I love how
12692,bfThiqDd9FA,there is never smoke in the moon if there is no oxygen
12693,bfThiqDd9FA,And people think they’re triggered now wait until they find out Pluto the planet again are rewriting history books again back to the way they should be
12694,bfThiqDd9FA,We have a really good vision for something that should be at 400 000 kms distance from us...
12695,bfThiqDd9FA,"How many ""LOVES"" in the comments section?🙄🙄"
12696,bfThiqDd9FA,How satisfying it would be to see the entire toilet that is the west coast flushed! 😊
12697,bfThiqDd9FA,That's no moon...it's a space station
12698,bfThiqDd9FA,I love pizza
12699,bfThiqDd9FA,these guys have been making stupid moon fakes for a while now. its a trend
12700,bfThiqDd9FA,Applausi per il cameraman
12701,bfThiqDd9FA,Jajaja 😅😂😂😂
12702,bfThiqDd9FA,I see that to but I'm in NM it hit the moon and was a cloud ☁️ so that just happened & the Skywalker incident too
12703,bfThiqDd9FA,"I wonder how big of a
Cater that left."
12704,bfThiqDd9FA,Is there ANY truth on the internet any more?  The sad thing about this phenomena is that when something big does happen nobody's going to even believe it.
12705,bfThiqDd9FA,Saitama !
12706,bfThiqDd9FA,No ediot can belive this cheep vedio
12707,bfThiqDd9FA,Je suis choqué de voir un montage vidéo aussi simple faire autant de vue !! Demain je sort une vidéo comme ça 🤩🤩🤩
12708,bfThiqDd9FA,The fact that moon had messaged the cameraman before it could happen is something appreciable 🥴
12709,bfThiqDd9FA,The photographer who captured the last moon landing crew heading home made a landline call when he saw that rocket approaching. Dude's a legend.
12710,bfThiqDd9FA,Police chase in space.
12711,bfThiqDd9FA,Omg i had a dream like this except the moon exploded then hit the earth.
12712,bfThiqDd9FA,"""I love how"" that's it 🤣"
12713,bfThiqDd9FA,A decade of video footage just for this one clip
12714,bfThiqDd9FA,I missed this on the news !
12715,bfThiqDd9FA,pet de lune 👻
12716,bfThiqDd9FA,I love you long time.
12717,bfThiqDd9FA,Promotion of Dragon Ball Z
12718,bfThiqDd9FA,Me gustaría saber el tamaño  aproximado  de ése objeto  ?
12719,bfThiqDd9FA,"😂я вот не успел записать падение метеорита даже тот момент когда мы его искали, в итоге нашли забрали только ядро а черные остатки брать не стали , так я его продаю но мне не верят что это метеорит. Говорят что гранитных метеоритов не бывает😂 будто они весь космос облетели те кто мне пишет и доказывают что там нет такого материала😂😂😂😂"
12720,bfThiqDd9FA,A moon's fart! 😱Watch out!
12721,bfThiqDd9FA,What a horrible comping job! Did anyone fall for this? 😂
12722,bfThiqDd9FA,"I love how everyone is commenting ""I love how"""
12723,bfThiqDd9FA,Realy
12724,bfThiqDd9FA,are they practicing the project Blue beam
12725,bfThiqDd9FA,"I love how everyone starts their comment off with, ""I love how..."""
12726,bfThiqDd9FA,feels kind of like dumping toxic waste into a garden or crashing a car into a bunch of sleeping ducks just to be a scumbag.
12727,bfThiqDd9FA,"No lo se rick 🤔, parece falso, es mejor hacerle zoom se puede apreciar que no forma parte del ambiente se ve muy raro 😅"
12728,bfThiqDd9FA,"I love the way people sharing their comment, even when not needed. I am included there too...."
12729,bfThiqDd9FA,i love how the moon formed a mushroom cloud even without an atomosphere.
12730,bfThiqDd9FA,That was a big spaceship
12731,bfThiqDd9FA,Why would the moon even be THAT bright in broad daylight.
12732,bfThiqDd9FA,I love the fact that this vedio could reveal secrets
12733,bfThiqDd9FA,"I love how the birds are singing happily, completely oblivious to the expanding mushroom cloud up in the vacuum of space."
12734,bfThiqDd9FA,GODZILLA IS ATTACKING THE MOON! ARRRGGHHH
12735,bfThiqDd9FA,Would it not be in a V shape and much slower?
12736,bfThiqDd9FA,Moon fart
12737,bfThiqDd9FA,😅
12738,bfThiqDd9FA,Fakkk
12739,bfThiqDd9FA,I love how there is clearly audio but the person witnessing this event doesn't say a thing about it.
12740,bfThiqDd9FA,I love love.
12741,bfThiqDd9FA,Randomly filming the moon and this happens... unlikely
12742,bfThiqDd9FA,"Sorry, I was aiming for Mars"
12743,bfThiqDd9FA,Bhai moon to raat mein nikalta hai din mein thodi na😂
12744,bfThiqDd9FA,How did the cameraman know this would happen?
12745,bfThiqDd9FA,If an object that size impacted the moon it would split in half 😂 but it wont because the moon is an alien space station 😮
12746,bfThiqDd9FA,"Aww, I love video fakes!!!!"
12747,bfThiqDd9FA,i love the hyperrealistic camera shake
12748,bfThiqDd9FA,Wow! That is one of the coolest thing I ever seen for happen in the sky!
12749,bfThiqDd9FA,"Nasa why you hitting the moon wuth a rocket (nasa ) we want to see if it makes a noise 
(me)you mean your trying to find out if the moons hollow dont try and spin a yarn you muppets"
12750,bfThiqDd9FA,I love how
12751,bfThiqDd9FA,How many are watching this vedio from 🇮🇳 🇮🇳 🇮🇳 India
12752,bfThiqDd9FA,i love how the moon was visibly shaken and emotionally affected by this tragic event
12753,bfThiqDd9FA,Cheese everywhere.
12754,bfThiqDd9FA,Weed Smokers could see this happening 😂
12755,bfThiqDd9FA,10κ comments here and everyone start as I love 😂😂😂😂😂 wtf guys ???
12756,bfThiqDd9FA,I  Love LAmp.   I love lamp....
12757,bfThiqDd9FA,This is day time how the moon come from nowwhere😂
12758,bfThiqDd9FA,What is love? Baby don’t hurt me.
12759,bfThiqDd9FA,Even the birds are Chirping *BULLSHYT* 😂😭😭😂
12760,bfThiqDd9FA,Why does the cloud look like the Grinch touching the moon?
12761,bfThiqDd9FA,0:13 rocket hit moon
12762,bfThiqDd9FA,What did you do the effects with a zx81
12763,bfThiqDd9FA,I love how Neil deGrasse Tyson isnt all over this shit right here
12764,bfThiqDd9FA,Ahh yes I like how we can see the impact so soook clearly when that object hit the moon
12765,bfThiqDd9FA,Oppenheimer shooting on moon
12766,bfThiqDd9FA,"Din Mein Kaun Sa Moon 
 Aata Hai"
12767,bfThiqDd9FA,🤔
12768,bfThiqDd9FA,I love how the moon farts
12769,bfThiqDd9FA,The fps of the explosion dropped.
12770,bfThiqDd9FA,Nice Graphic 👍
12771,bfThiqDd9FA,"Nice render and video effect. Though the scaling of the smoke cloud should be improved.
Also the smoke cloud physics are wrong. There is no atmosphere to slow down the smoke expansion rate and the gravity too low for such a drastic slowdown. Thus the smoke should expand pretty much with the same speed and constantly getting bigger.
Inner turbulences in the smoke cloud are also wrong, again because of no air to cause such turbulences.
Then the problem of no fire. Even without atmosphere, such an impact would create considerable heat (molten material) which should be visible in a bright flash of light."
12772,bfThiqDd9FA,😁😁😁 Would be even better if there was a cow leaping over the Moon
12773,bfThiqDd9FA,that was actually saitama going back to earth after getting sent to the moon by boros
12774,bfThiqDd9FA,😱😱😱
12775,bfThiqDd9FA,Hahahahah what load of 🤬
12776,bfThiqDd9FA,Let the moon fart dude stop peaking you makin it nervous😂
12777,bfThiqDd9FA,Why dose ot look glichy
12778,bfThiqDd9FA,I love the comments
12779,bfThiqDd9FA,I would have love to hear some noise as well😅
12780,bfThiqDd9FA,Fakest clip ever😊
12781,bfThiqDd9FA,i crashed on the moon once... stopped drinking soon after..
12782,bfThiqDd9FA,"Without an atmosphere, there wouldn't be a mushroom 😂"
12783,bfThiqDd9FA,I love how nearly every comment here starts with “I love how…” 😂
12784,bfThiqDd9FA,ഈ വീഡിയോ ഉണ്ടാക്കിയ മണ്ടന്റെ ഫോൺ നമ്പർ ആർക്കെങ്കിലും അറിയാമോ ?
12785,bfThiqDd9FA,stop the cap
12786,bfThiqDd9FA,"Wait, that's not mushroom, that's heart"
12787,bfThiqDd9FA,"The comments are the definition of followers.

WOW.

Look at the first three words of every comment."
12788,bfThiqDd9FA,😂😂😂😂😂
12789,bfThiqDd9FA,Why are people npc’s and literally have to repeat what everyone else is doing? 😭 You guys are brain dead Fr.
12790,bfThiqDd9FA,Potato phone app
12791,bfThiqDd9FA,🤣🤣🤣🤣🤣🤣🤣
12792,bfThiqDd9FA,I LOVE OW EVERYONE STARTS CONVO WIT I LOVE MMMMMMMMMMMMMM
12793,bfThiqDd9FA,if I write I love does youtube put that at the top of its algorithm...I love myself and I love money greed and corruption so much I would give it ALL away
12794,bfThiqDd9FA,Great footage! If only the Moon really had an atmosphere...
12795,bfThiqDd9FA,"I love the part where the moon said, “Draw me like one of your French girls.”"
12796,bfThiqDd9FA,🤣🤣
12797,bfThiqDd9FA,something this big and historical never made the news..but it is here on you tube...haha
12798,bfThiqDd9FA,Everything in this clip is very unnatural. That's not how the nature works there in the wilding
12799,bfThiqDd9FA,Hahahahah
12800,bfThiqDd9FA,"""I love how ... "" "
12801,bfThiqDd9FA,"9 identical round shaped planets orbiting the sun? life on only one and no life on the remaining eight? life on only one body in the entire space/universe?

a-> What if the Apollo 11 and other celestial missions was and is just too early considering our technological advancement?

b-> What if all bodies in & out our solar system just like the earth currently contains some sort of unobservable civilization?

c-> For centuries, we have observed the universe by stretching the capacity of our 5 senses; what if we can better observe the universe by creating an entirely different technological sense and only translate it's perception to the understanding of our 5 senses?

d-> We can perceive very little of the electromagnetic spectrum; What if the observability of civilizations in celestial bodies within and outside our solar system is frequency secured and can only be observed with technological senses that break the barriers of frequencies?

e-> What if intelligent civilizations of celestial bodies with frequency limited technology like earth can only observe earth to be a void celestial body, empty of life like mars and earth's moon?

f-> What if there are civilizations of other celestial bodies with frequency limitless technologies currently observing earth with all her civilizations and life forms?

g-> What if we invent frequency limitless technologies sometime in the future, would we be able to calibrate it to perceive our earth to be void of life, the same way we presently perceive other celestial bodies like mars & earth's moon to be void of life?"
12802,bfThiqDd9FA,Bunch of ka ka 😂
12803,bfThiqDd9FA,एफसी ऑफ😂
12804,bfThiqDd9FA,I love the sound of the birds in the background.
12805,bfThiqDd9FA,Wow amazing... moon can fart too !
12806,bfThiqDd9FA,I love hiw the video went from 480p to 4k
12807,bfThiqDd9FA,CLICKBAIT
12808,bfThiqDd9FA,Ai generated
12809,bfThiqDd9FA,I don’t know about you but don’t we all just film the moon just in case a random object that would totally be visible in the day lit sky would strike the moon? No flash? No? No one does that? And there was no news coverage at all? Huh?
12810,bfThiqDd9FA,The moon farted at a spec
12811,bfThiqDd9FA,😂The moon is dizzy
12812,bfThiqDd9FA,POOOOOOOOOT!!!!
12813,bfThiqDd9FA,I   LIKE the fact that there's so much love here
12814,bfThiqDd9FA,The dust cloud💀💀
12815,bfThiqDd9FA,Such a tragedy😁
12816,bfThiqDd9FA,I thought the moon farted.
12817,bfThiqDd9FA,If the moon was that close we wouldve been flooded💀
12818,bfThiqDd9FA,"Ah yes. The cloud after the impact, cause that’s what happens"
12819,bfThiqDd9FA,That cloud is probably coming off the moons surface at faster than the speed of light. Massive explosions look slow from far away.
12820,bfThiqDd9FA,"project bluebeam? would not be able to see this rocket and not only that the moon never looks like that in my sky, perfect as it was, especially during the day."
12821,bfThiqDd9FA,"it looks exceptionally close, unless it's zoomed and in that case how did this person know to film but guess it is possible"
12822,bfThiqDd9FA,That’s BS
12823,bfThiqDd9FA,I love how everyone loves everything that shows how absolutely ridiculous this is.
12824,bfThiqDd9FA,I love how dumb this is 😂
12825,bfThiqDd9FA,I love how the moon is exceptionally closer than normal.
12826,bfThiqDd9FA,"I believe that phenomenon is officially named as a ""Bruce Almighty Moon."" 😂"
12827,bfThiqDd9FA,That’s not even a thing.  Never heard of a zoom lens?
12828,bfThiqDd9FA,Is this from a Loony Tunes Episode?
12829,bfThiqDd9FA,"It’s cool, the impact was on the dark side of the moon… no one gives a crap about the stupid dark side of the moon. Serves them right for living in the dark side."
12830,bfThiqDd9FA,I love cats
12831,bfThiqDd9FA,Btw i was this irl and its onkt view notging crazy
12832,bfThiqDd9FA,first ever moon fart caught in camera!
12833,bfThiqDd9FA,Even frame rate different :))) very unrealistic
12834,bfThiqDd9FA,I love my truck. I don’t even like this video.
12835,bfThiqDd9FA,Please stop... you're freaking out the idiots
12836,bfThiqDd9FA,"Lmao, shame they didn't know more about physics, that dust would have taken weeks or months to settle, plus the impact/ plum wasn't lined up with the crafts trajectory upon impact to plum"
12837,bfThiqDd9FA,I love being a weirdo internet follower
12838,bfThiqDd9FA,Why was he filming the moon at that time
12839,bfThiqDd9FA,or she
12840,bfThiqDd9FA,O Bhai ye din mien Chand Kahan see nikala Aya🤣🤣
12841,bfThiqDd9FA,I love  how you  can observe that in the moon dust  moves at about 2 FPS
12842,bfThiqDd9FA,"HEY @YOUTUBE,  DO YOU HAVE TO PUT UPCOMING VIDEOS ON THE SCREEN AT THE END.    is it REALLY necessARY to block MOST of the screen with them ????"
12843,bfThiqDd9FA,"The rocket crashing into the moon search for the impact crater will be challenging and might take weeks to months 
The search for  the crater that had the impact left by the rocket crashing into it,  might take weeks or months to fully obtain all the info from it."
12844,bfThiqDd9FA,What the heck was that?🤔
12845,bfThiqDd9FA,I love how the moon did not melt because it is clearly not cheese.
12846,bfThiqDd9FA,i love the moon
12847,bfThiqDd9FA,Leute seit ihr alle behindert was schreibt ihr alle am Anfang ich Liebe es was stimmt mit euch nicht
12848,bfThiqDd9FA,Huh?
12849,bfThiqDd9FA,"The problem is, that the moon only have 10 fps"
12850,bfThiqDd9FA,I love how the moon is made of cheese and not dust.
12851,bfThiqDd9FA,Cuando saitama fue enviado a la luna por Botos😮
12852,bfThiqDd9FA,I love how all the comments made me laugh. ❤😂
12853,bfThiqDd9FA,Yaaaaaaaaa😂 good one 😂😂😂
12854,bfThiqDd9FA,What nonsense...no way Moons inhabitants would allow such.  In color film all the moons craters suddenly all have glass/Crystal Domes also see lake's grasslands roads....could thus be why they didn't use colored film when it was available during the FIRST moon landing first pics of the moon from space.  Lots happening up there I dont want to know any more than I already know
12855,bfThiqDd9FA,Pure bullshit
12856,bfThiqDd9FA,I do not love how everyone loves everything on here😵‍💫
12857,bfThiqDd9FA,"Is the ""I love how"" thing another new meme I missed...or is everyone here a robot?"
12858,bfThiqDd9FA,I love how everyone is 🥰
12859,bfThiqDd9FA,コロ助なり
12860,bfThiqDd9FA,Based on what we been told.. the physics of the moon would not allow a plume of dust
12861,bfThiqDd9FA,I like how everybody's saying I like how😂😂how 😂😂
12862,bfThiqDd9FA,I love everything
12863,bfThiqDd9FA,Cazzata un montaggio fatto male
12864,bfThiqDd9FA,Overused shake camera fx....
12865,bfThiqDd9FA,Is this a wiggle expression??
12866,bfThiqDd9FA,I played games with better graphics that this bullshit
12867,bfThiqDd9FA,Even the bird laugh
12868,bfThiqDd9FA,I love potatoes and that came from my potato gun. Don’t feel bad about it.
12869,bfThiqDd9FA,Nevermind me I just thought I would join the rest of YouTube and say random nonsense.
12870,bfThiqDd9FA,A wave loudly clashing against a long shoreline doesn't like paying taxes.
12871,bfThiqDd9FA,Trickery is like a summer breeze.
12872,bfThiqDd9FA,"On March 4, 2022, the visible moon was a tiny sliver, not nearly full like in the video.  Try again."
12873,bfThiqDd9FA,"Bu bir montaj, ayda atmosfer yok ve patlama mantar şeklinde olmaz.
Ayrıca ay kadar uzak olan bir nesne bukadar belirgin görünmez."
12874,bfThiqDd9FA,Theres alot of love in this comment section
12875,bfThiqDd9FA,🤣🤣🤣🤣🤣🤦
12876,bfThiqDd9FA,The Moin will never be this near to earth you god damn goofballs
12877,bfThiqDd9FA,I don’t love.
12878,bfThiqDd9FA,OMG! I am so scared!! Is that dust cloud going to shower the Earth with radiation?!?! I heard that the Moon is made of uranium and plutonium and that's where they get the stuff to make bombs!! From the Moon! This is such a frightening video! I just want to sit in my safe space and drink hot cocoa and listen to Britney Spears music and play Tiddlywinks!  I hope the moon creatures don't come down to Earth and invade us with their flying saucers and laser beams!! We are so terrible for hurting them!!
12879,bfThiqDd9FA,LMFAO!!! 🤣🤣🤣 I had to watch this just so I could comment.
12880,bfThiqDd9FA,Don't look up.
12881,bfThiqDd9FA,The explosion from the moon was so big that it lost frames rates
12882,bfThiqDd9FA,"something very... odd just occurred to me,   without knowing what the comment section looked like I had the urge to type ""I love how the effects are moving in 5fps compared to the rest of the video""   what kind of voodoo brain washing is this?"
12883,bfThiqDd9FA,I love to love
12884,bfThiqDd9FA,"I love how the birds are chirping, birds don’t chirp on Friday’s."
12885,bfThiqDd9FA,Moon farted
12886,bfThiqDd9FA,I love nothing and nobody.
12887,bfThiqDd9FA,I hate how people really consider it as a true event.
12888,bfThiqDd9FA,A
12889,bfThiqDd9FA,I love lamp
12890,bfThiqDd9FA,LMFAO!
12891,bfThiqDd9FA,I love
12892,bfThiqDd9FA,"Don't you just ""Love it""!"
12893,bfThiqDd9FA,I'm not even a physicist and I know the velocities suggested in this video are ridiculous.
12894,bfThiqDd9FA,Yeah typical clickbait fametuber bullshit..
12895,bfThiqDd9FA,"Just happened to be filming a full moon in the middle of the day, and captured the ever elusive moon mushroom cloud in the vacuum of space......"
12896,bfThiqDd9FA,I love the visibility of the moon in the middle of the day
12897,bfThiqDd9FA,"The video is a joke, of course, but the moon is regularly visible during the day."
12898,bfThiqDd9FA,🤣🤣🤣🤣🤣
12899,bfThiqDd9FA,Rocket shoul be 30km long according to scale)))
12900,bfThiqDd9FA,I love how I love how
12901,bfThiqDd9FA,There's proof u f os can't drive
12902,bfThiqDd9FA,Whoever made this doesn't seem to understand scale. How small do they think the moon is?
12903,bfThiqDd9FA,Trust me bro.
12904,bfThiqDd9FA,I love
12905,bfThiqDd9FA,I love how why the fuck am i too writing out a comment
12906,bfThiqDd9FA,No light from blast😢
12907,bfThiqDd9FA,looney tunes dust cloud
12908,bfThiqDd9FA,should have included a sound effect
12909,bfThiqDd9FA,This is easliy the dumbest of the most dumb shit ive ever seen anyone try to lie about.
12910,bfThiqDd9FA,I love how who ever created this has minimal knowledge of how physics works
12911,bfThiqDd9FA,...whoever create this most certainly believed the 2023 Indian moon landing...and is most likely fully vaccinated.
12912,bfThiqDd9FA,"...heck, if you believe this moon crash video, you also believe in the Apollo landing no doubt."
12913,bfThiqDd9FA,​@@billyzee261bruh
12914,bfThiqDd9FA,I love lamp.
12915,bfThiqDd9FA,MOON IS POLASMA CHECK DOLLAR ERICK
12916,bfThiqDd9FA,I love how….. I dunno I just wanted to say it cause everyone else did
12917,bfThiqDd9FA,Bhai moon ke pichhe cloud ☁️ hoga
12918,bfThiqDd9FA,Moon fart 🌔💨
12919,bfThiqDd9FA,"I guess that's one way to get rid of the astronaut footprints, moon rover tracks, NASA equip, etc from the 60's & 70's.  No proof now that we actually walked on the moon... except for those moon-ray eels that attacked the cosmonauts on their fifteenth moon walk.  Next thing they'll find is the ARK that teleports people to Mars... or Uranus."
12920,bfThiqDd9FA,i love how all the comments are “i love how” 😂
12921,bfThiqDd9FA,The moon was puffin 😂
12922,bfThiqDd9FA,I love how we love ❤️
12923,bfThiqDd9FA,smoke from the space bruhhhh 💀💀💀
12924,bfThiqDd9FA,At least there was no sound like most people.
12925,bfThiqDd9FA,This is proof the Moon is made of cheese
12926,bfThiqDd9FA,The rocket hit the far side of the moon so yes this us bull shit
12927,bfThiqDd9FA,"I love the fact that our Lord and Savior Jesus Christ will return to remove so many things that are just not of his will.
The whole world is passing away and you all are in for a battle for your life."
12928,bfThiqDd9FA,"I don't love anything about this video. The moons diameter is 2159 miles & the 'object' took 4 seconds from 1 diameter away to 'hit', meaning it was traveling at about 500 miles per second. The fireball created from an object maybe 50 miles long would be truly stunning & be the biggest story for many days. And with no atmosphere the jet would fly straight out, except for weak lunar gravity, not billow out."
12929,bfThiqDd9FA,So much love 😂
12930,bfThiqDd9FA,
12931,bfThiqDd9FA,"Could you imagine the size of that ""rocket"" to make that kind of impact😂 it would be like the grand canyon bull whipping the moon. Good movie quality effects though!"
12932,bfThiqDd9FA,kkkkkkkkkkkk
12933,bfThiqDd9FA,Wtf is going on
12934,bfThiqDd9FA,"This will happen to us by 2028 if we do not address Climate Change NOW!  
This is an existential crises, donate to ActBlue to make your diverse voices herd."
12935,bfThiqDd9FA,Trash
12936,bfThiqDd9FA,"i love how love, loving love lovely"
12937,bfThiqDd9FA,Moon smokin some weed😂😂
12938,bfThiqDd9FA,This rocket is the size of Europe
12939,bfThiqDd9FA,"ah yes, that rocket was filled with 10 nuclear bombs."
12940,bfThiqDd9FA,"Besides the physics breaking explosion, that much of the moon would only be visible and illuminated at night. The moon is illuminated as it the sun is on the opposite side of the earth."
12941,bfThiqDd9FA,I DONT LOVE ANYTHING..
12942,bfThiqDd9FA,I love how much I love my horses!
12943,bfThiqDd9FA,The moons craters are all different width but the same depth.
12944,bfThiqDd9FA,Name if song birds singing
12945,bfThiqDd9FA,I love lamp.
12946,bfThiqDd9FA,"I love carpet.

007"
12947,bfThiqDd9FA,I love how the moon farted
12948,bfThiqDd9FA,"*mom,dad look a bomb that ıs bıgger then the Tsar bomb hıttıng the moon!*

-10 year old kıd"
12949,bfThiqDd9FA,"that thing would have to be moving at about 1.8 million mph, faster than the speed of light"
